,transaction_id,product_id,customer_id,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,tenure,DOB_year,DOB_month,DOB_day,DOB_day_of_week,transaction_date_year,transaction_date_month,transaction_date_day,transaction_date_day_of_week,owns_car_Yes,deceased_indicator_Y,online_order_1.0,order_status_Cancelled
14121,14122,4,1932,0,3,1,2,1129.13,677.48,40784.0,0,98.0,98,1,0,3.0,1977,1,3,0,1970,1,1,3,True,False,True,False
14122,14123,53,3055,3,3,3,2,795.34,101.58,40410.0,0,96.0,76,6,2,2.0,1999,8,23,0,1970,1,1,3,True,False,False,False
14123,14124,47,719,5,2,2,3,1720.7,1531.42,38991.0,1,2.0,19,8,2,14.0,1953,12,30,2,1970,1,1,3,False,False,False,False
14124,14125,90,2902,2,3,2,2,363.01,290.41,40303.0,0,57.0,93,2,2,7.0,1974,12,31,1,1970,1,1,3,True,False,True,False
14125,14126,77,2053,2,2,3,1,1240.31,795.1,37873.0,1,7.0,106,2,0,11.0,1978,5,28,6,1970,1,1,3,True,False,False,False
14126,14127,78,728,0,3,3,1,1765.3,709.48,33429.0,1,60.0,183,2,2,8.0,1956,10,3,2,1970,1,1,3,True,False,True,False
14127,14128,73,843,4,3,3,2,1945.43,333.18,36668.0,1,80.0,59,5,0,9.0,1989,9,5,1,1970,1,1,3,True,False,False,False
14128,14129,64,352,5,3,3,1,1469.44,596.55,41047.0,1,12.0,147,8,2,4.0,1979,7,8,6,1970,1,1,3,False,False,False,False
14129,14130,85,1478,6,3,3,2,1228.07,400.91,36668.0,1,40.0,186,2,1,9.0,1992,12,5,5,1970,1,1,3,False,False,False,False
14130,14131,81,144,2,3,3,3,586.45,521.94,33429.0,2,71.0,70,4,2,10.683238709017441,1977,8,31,2,1970,1,1,3,False,False,True,False
14131,14132,14,2177,5,3,3,3,1386.84,1234.29,37838.0,1,35.0,154,3,2,9.0,1977,10,8,5,1970,1,1,3,False,False,True,False
14132,14133,0,2682,0,3,3,1,569.56,528.43,38002.0,0,54.0,8,5,1,20.0,1987,11,1,6,1970,1,1,3,True,False,True,False
14133,14134,29,2617,6,3,3,2,1065.03,230.09,36833.0,0,79.0,106,3,1,18.0,1959,10,20,1,1970,1,1,3,False,False,True,False
14134,14135,8,1672,4,2,3,3,1703.52,1516.13,40649.0,0,21.0,56,4,0,9.0,1963,4,27,5,1970,1,1,3,True,False,False,False
14135,14136,24,2304,4,2,3,1,1777.8,820.78,37337.0,0,65.0,106,6,2,11.0,1957,6,1,5,1970,1,1,3,True,False,True,False
14136,14137,3,1285,5,3,3,1,2091.47,388.92,41167.0,1,44.0,113,5,2,12.0,1973,5,23,2,1970,1,1,3,True,False,True,False
14137,14138,46,3319,4,3,2,2,1289.85,74.51,37220.0,0,67.0,106,2,0,19.0,1966,4,4,0,1970,1,1,3,True,False,True,False
14138,14139,57,1571,6,4,3,1,1890.39,260.14,34170.0,1,19.0,42,3,2,22.0,1980,9,8,0,1970,1,1,3,True,False,True,False
14139,14140,54,555,6,3,3,2,1292.84,13.44,39915.0,1,99.0,96,7,2,4.0,1970,11,8,6,1970,1,1,3,False,False,False,False
14140,14141,0,2709,5,2,3,2,290.62,215.14,38339.0,1,6.0,106,2,1,6.0,1995,3,20,0,1970,1,1,3,False,False,True,True
14141,14142,97,2472,3,2,3,2,742.54,667.4,41701.0,1,99.0,120,3,1,16.0,1989,6,2,4,1970,1,1,3,True,False,False,False
14142,14143,61,468,2,3,3,3,586.45,521.94,38339.0,0,11.0,160,7,1,8.0,1974,1,19,5,1970,1,1,3,True,False,True,False
14143,14144,7,620,5,2,2,2,980.37,234.43,39298.0,0,54.0,73,2,2,5.0,1973,3,26,0,1970,1,1,3,True,False,False,False
14144,14145,27,1134,5,3,3,2,499.53,388.72,36334.0,1,22.0,18,2,0,3.0,1994,9,30,4,1970,1,1,3,False,False,True,True
14145,14146,39,1887,0,3,3,1,1812.75,582.48,34071.0,0,22.0,62,4,0,8.0,1965,6,22,1,1970,1,1,3,True,False,False,True
14146,14147,1,1913,0,3,3,2,1403.5,954.82,42688.0,0,36.0,55,3,2,17.0,1973,11,2,4,1970,1,1,3,True,False,True,False
14147,14148,0,453,2,2,3,2,543.39,407.54,42696.0,2,81.0,24,4,1,10.683238709017441,1977,8,31,2,1970,1,1,3,False,False,False,False
14148,14149,81,1797,2,3,3,3,586.45,521.94,33429.0,1,49.0,24,6,2,8.0,1974,5,16,3,1970,1,1,3,False,False,False,False
14149,14150,41,3225,4,2,3,2,416.98,312.74,34071.0,1,19.0,40,3,2,4.0,1980,6,19,3,1970,1,1,3,True,False,False,False
14150,14151,97,540,4,3,3,1,202.62,151.96,42458.0,0,80.0,39,5,2,1.0,2001,4,28,5,1970,1,1,3,False,False,True,False
14151,14152,91,2673,4,3,3,2,100.35,75.26,37626.0,0,27.0,155,6,2,14.0,1985,4,20,5,1970,1,1,3,True,False,True,False
14152,14153,33,2906,0,3,3,3,1311.44,1167.18,38750.0,0,93.0,75,8,2,4.0,1992,7,2,3,1970,1,1,3,True,False,True,False
14153,14154,26,1168,6,3,3,2,1992.93,762.63,34115.0,1,44.0,118,3,0,18.0,1965,2,16,1,1970,1,1,3,False,False,True,False
14154,14155,35,316,5,3,2,2,1057.51,154.4,36361.0,0,72.0,69,5,2,10.0,1976,6,1,1,1970,1,1,3,True,False,True,False
14155,14156,22,1599,6,3,3,2,60.34,45.26,34165.0,1,65.0,106,6,0,1.0,1999,11,24,2,1970,1,1,3,False,False,False,False
14156,14157,54,1249,6,3,3,2,1292.84,13.44,39915.0,1,11.0,106,9,2,16.0,1967,10,31,1,1970,1,1,3,False,False,False,False
14157,14158,84,2643,5,2,3,2,290.62,215.14,38339.0,0,53.0,108,6,0,18.0,1989,10,11,2,1970,1,1,3,False,False,False,False
14158,14159,50,1678,0,3,3,2,642.7,211.37,40618.0,0,20.0,106,2,1,13.0,1977,10,7,4,1970,1,1,3,True,False,False,False
14159,14160,64,3254,5,3,3,1,1469.44,596.55,41047.0,0,8.0,89,2,2,1.0,2001,5,22,1,1970,1,1,3,False,False,False,False
14160,14161,27,1355,5,3,3,2,499.53,388.72,36334.0,1,37.0,186,7,2,1.0,2001,4,4,2,1970,1,1,3,False,False,False,False
14161,14162,49,1858,4,3,3,1,1061.56,733.58,40779.0,0,30.0,153,5,1,11.0,1957,4,26,4,1970,1,1,3,True,False,True,False
14162,14163,0,2968,2,3,3,2,360.4,270.3,42710.0,1,38.0,91,8,1,16.0,1977,11,25,4,1970,1,1,3,False,False,False,False
14163,14164,16,663,2,3,1,3,1661.92,1479.11,34244.0,1,27.0,187,7,0,3.0,1997,7,17,3,1970,1,1,3,True,False,True,False
14164,14165,85,3417,6,3,3,2,752.64,205.36,42218.0,0,91.0,154,3,2,7.0,1973,2,18,6,1970,1,1,3,False,False,False,False
14165,14166,86,3154,3,3,3,2,235.63,125.07,37626.0,0,63.0,57,9,2,19.0,1957,11,21,3,1970,1,1,3,True,False,False,False
14166,14167,89,1237,0,3,3,1,1812.75,582.48,40336.0,0,6.0,141,3,1,16.0,1969,12,31,2,1970,1,1,3,False,False,False,False
14167,14168,27,273,5,3,3,2,499.53,388.72,36334.0,1,54.0,48,6,2,19.0,1963,4,22,0,1970,1,1,3,False,False,True,False
14168,14169,25,688,3,3,1,2,2005.66,1203.4,41009.0,1,90.0,96,3,1,9.0,1969,2,15,5,1970,1,1,3,False,False,True,False
14169,14170,50,756,6,3,3,3,175.89,131.92,35470.0,0,65.0,48,5,2,16.0,1974,9,25,2,1970,1,1,3,True,False,False,False
14170,14171,75,1785,0,4,3,1,1873.97,863.95,38859.0,1,23.0,42,3,2,19.0,1960,12,10,5,1970,1,1,3,False,False,False,False
14171,14172,6,2699,3,3,1,2,227.88,136.73,33549.0,1,93.0,5,5,0,16.0,1978,5,25,3,1970,1,1,3,True,False,False,False
14172,14173,59,939,4,3,3,1,1061.56,733.58,34170.0,1,53.0,120,5,2,6.0,1961,1,10,1,1970,1,1,3,False,False,False,False
14173,14174,75,2795,0,4,3,1,1873.97,863.95,38859.0,0,9.0,138,2,2,17.0,1966,4,11,0,1970,1,1,3,False,False,False,False
14174,14175,99,3277,3,3,3,2,1227.34,770.89,34556.0,1,92.0,45,6,0,10.0,1962,4,20,4,1970,1,1,3,False,False,True,False
14175,14176,35,420,0,3,3,2,1403.5,954.82,42688.0,1,93.0,87,1,1,7.0,1958,7,5,5,1970,1,1,3,False,False,False,False
14176,14177,12,450,6,3,3,2,1231.15,161.6,39880.0,0,5.0,174,1,2,18.0,1975,4,2,2,1970,1,1,3,True,False,True,False
14177,14178,5,2216,0,3,1,2,1129.13,677.48,38258.0,0,29.0,177,7,1,10.0,1962,1,2,1,1970,1,1,3,True,False,False,False
14178,14179,26,231,6,3,3,2,1992.93,762.63,39031.0,1,48.0,56,2,2,3.0,1995,8,5,5,1970,1,1,3,True,False,False,False
14179,14180,32,3335,0,3,3,2,642.7,211.37,37337.0,1,47.0,63,3,2,16.0,1979,12,15,5,1970,1,1,3,False,False,False,False
14180,14181,76,2213,6,3,2,2,642.31,513.85,35455.0,0,70.0,97,6,0,6.0,1996,5,7,1,1970,1,1,3,True,False,True,False
14181,14182,22,2370,4,3,3,2,575.27,431.45,41345.0,0,35.0,21,7,1,7.0,1996,3,19,1,1970,1,1,3,False,False,False,False
14182,14183,96,490,6,2,2,3,1172.78,1043.77,37539.0,0,44.0,70,0,2,6.0,1992,6,15,0,1970,1,1,3,False,False,False,False
14183,14184,11,2015,0,3,1,2,1274.93,764.96,39298.0,0,6.0,86,3,0,7.0,1974,2,19,1,1970,1,1,3,False,False,False,False
14184,14185,40,2803,3,3,1,2,1458.17,874.9,35560.0,0,95.0,150,8,2,11.0,1970,9,30,2,1970,1,1,3,True,False,True,False
14185,14186,3,347,5,3,3,1,2091.47,388.92,41009.0,1,50.0,100,2,2,9.0,1965,6,6,6,1970,1,1,3,False,False,False,False
14186,14187,35,1285,5,3,2,2,1057.51,154.4,36361.0,1,44.0,113,5,2,12.0,1973,5,23,2,1970,1,1,3,True,False,False,False
14187,14188,75,2121,0,4,3,1,1873.97,863.95,41922.0,0,35.0,108,2,2,22.0,1989,2,15,2,1970,1,1,3,True,False,True,False
14188,14189,74,1627,6,3,3,2,1228.07,400.91,36668.0,1,44.0,98,1,0,16.0,1961,11,19,6,1970,1,1,3,False,False,True,False
14189,14190,6,529,3,3,1,2,227.88,136.73,41701.0,1,18.0,115,8,0,10.0,1989,7,21,4,1970,1,1,3,True,False,True,False
14190,14191,5,2909,0,3,1,2,1129.13,677.48,38573.0,0,31.0,25,1,1,6.0,1979,9,5,2,1970,1,1,3,False,False,False,False
14191,14192,24,912,4,2,3,1,1777.8,820.78,33455.0,1,37.0,147,8,2,19.0,1968,7,19,4,1970,1,1,3,True,False,False,False
14192,14193,54,1438,6,3,3,2,1292.84,13.44,39915.0,0,27.0,154,3,2,14.0,1975,11,1,5,1970,1,1,3,True,False,True,False
14193,14194,19,2383,3,2,1,1,12.01,7.21,39880.0,0,34.0,44,2,2,15.0,1978,9,15,4,1970,1,1,3,False,False,True,False
14194,14195,8,1976,4,2,3,3,1703.52,1516.13,40649.0,0,84.0,120,5,2,11.0,1975,8,16,5,1970,1,1,3,False,False,True,False
14195,14196,24,3032,4,2,3,1,1777.8,820.78,33879.0,1,53.0,20,3,0,5.0,1992,8,2,6,1970,1,1,3,True,False,True,False
14196,14197,76,1677,6,3,2,2,642.31,513.85,38193.0,0,56.0,63,3,0,16.0,1958,5,28,2,1970,1,1,3,True,False,True,False
14197,14198,89,917,6,4,3,1,1362.99,57.74,34079.0,1,63.0,185,2,2,19.0,1964,5,6,2,1970,1,1,3,False,False,False,False
14198,14199,2,580,4,3,3,2,71.49,53.62,33549.0,1,83.0,44,2,2,14.0,1975,12,3,2,1970,1,1,3,True,False,True,False
14199,14200,45,1163,5,2,2,2,980.37,234.43,38693.0,1,77.0,49,2,1,8.0,1981,11,13,4,1970,1,1,3,True,False,False,False
14200,14201,8,542,4,2,3,3,1703.52,1516.13,40649.0,0,78.0,8,5,2,18.0,1967,1,14,5,1970,1,1,3,False,False,True,False
14201,14202,1,1140,0,3,3,2,1403.5,954.82,41245.0,0,32.0,71,6,2,13.0,1986,2,25,1,1970,1,1,3,True,False,True,False
14202,14203,85,1831,6,3,3,2,752.64,205.36,42218.0,1,58.0,154,3,2,15.0,1977,11,13,6,1970,1,1,3,False,False,False,False
14203,14204,7,1816,5,2,2,2,980.37,234.43,38258.0,0,68.0,106,0,2,18.0,1977,2,25,4,1970,1,1,3,False,False,True,False
14204,14205,71,886,4,3,1,1,1842.92,1105.75,34996.0,0,53.0,12,3,2,11.0,1974,11,15,4,1970,1,1,3,False,False,False,False
14205,14206,46,656,3,3,2,2,1793.43,248.82,36498.0,0,80.0,28,5,1,8.0,1978,11,17,4,1970,1,1,3,True,False,True,False
14206,14207,74,680,6,3,3,2,1762.96,950.52,39915.0,2,22.0,106,4,1,10.683238709017441,1977,8,31,2,1970,1,1,3,True,False,True,False
14207,14208,45,788,4,3,3,2,441.49,84.99,34071.0,1,62.0,154,3,2,11.0,1964,7,1,2,1970,1,1,3,False,False,True,False
14208,14209,76,3140,6,2,2,3,1172.78,1043.77,37539.0,0,2.0,97,5,1,16.0,1985,6,11,1,1970,1,1,3,False,False,True,False
14209,14210,53,2650,3,3,3,2,795.34,101.58,42295.0,0,33.0,38,4,0,10.0,1995,8,20,6,1970,1,1,3,True,False,False,False
14210,14211,99,3296,3,3,3,2,1227.34,770.89,33364.0,0,78.0,132,2,0,17.0,1974,11,11,0,1970,1,1,3,True,False,False,False
14211,14212,72,802,2,3,3,2,360.4,270.3,42710.0,0,50.0,73,2,2,3.0,1986,2,20,3,1970,1,1,3,False,False,False,False
14212,14213,0,1352,3,2,1,1,12.01,7.21,39880.0,1,53.0,64,5,1,18.0,1954,12,28,1,1970,1,1,3,False,False,True,False
14213,14214,8,203,4,2,3,3,1703.52,1516.13,37838.0,1,71.0,152,0,2,11.0,1964,1,13,0,1970,1,1,3,True,False,True,False
14214,14215,15,2988,2,3,2,2,958.74,748.9,38693.0,0,20.0,19,6,2,1.0,1998,2,2,0,1970,1,1,3,True,False,True,False
14215,14216,87,2247,3,3,3,2,1636.9,44.71,34996.0,0,17.0,181,8,1,1.0,1995,1,20,4,1970,1,1,3,True,False,False,False
14216,14217,2,1545,4,3,3,2,71.49,53.62,41245.0,1,34.0,25,3,2,15.0,1977,9,6,1,1970,1,1,3,True,False,False,False
14217,14218,89,3221,0,3,3,1,1812.75,582.48,40336.0,0,59.0,95,7,1,11.0,1959,9,25,4,1970,1,1,3,True,False,True,False
14218,14219,48,3491,6,3,3,2,1762.96,950.52,41848.0,0,69.0,38,2,0,10.0,1976,4,3,5,1970,1,1,3,False,False,False,False
14219,14220,77,2001,2,2,3,1,1240.31,795.1,34556.0,0,21.0,20,5,2,3.0,1977,10,6,3,1970,1,1,3,True,False,False,False
14220,14221,74,2675,6,3,3,2,1228.07,400.91,34527.0,0,24.0,105,8,2,7.0,1973,2,25,6,1970,1,1,3,False,False,True,False
14221,14222,82,1721,0,2,3,2,1538.99,829.65,42404.0,0,82.0,152,2,1,14.0,1980,10,22,2,1970,1,1,3,False,False,True,False
14222,14223,22,776,4,3,3,2,575.27,431.45,41345.0,1,30.0,73,2,1,20.0,1980,9,24,2,1970,1,1,3,False,False,True,False
14223,14224,69,1351,2,2,3,1,1240.31,795.1,40553.0,2,32.0,114,4,1,10.683238709017441,1977,8,31,2,1970,1,1,3,False,False,True,False
14224,14225,0,1519,5,3,1,2,358.39,215.03,38002.0,1,35.0,18,9,1,1.0,2001,11,30,4,1970,1,1,3,True,False,False,False
14225,14226,32,2874,0,3,3,2,642.7,211.37,37337.0,0,97.0,107,5,0,18.0,1977,12,28,2,1970,1,1,3,False,False,True,False
14226,14227,45,1220,5,2,2,2,980.37,234.43,38258.0,1,12.0,63,6,1,14.0,1987,6,8,0,1970,1,1,3,False,False,False,False
14227,14228,0,1430,1,1,0,0,483.12,556.0469512209312,38199.77654900773,0,86.0,30,5,2,3.0,1999,7,24,5,1970,1,1,3,True,False,False,False
14228,14229,54,3376,6,3,3,2,1292.84,13.44,39915.0,0,74.0,106,5,2,16.0,1982,10,20,2,1970,1,1,3,False,False,False,False
14229,14230,76,2482,6,3,2,2,642.31,513.85,38193.0,1,95.0,118,3,2,10.0,1953,12,10,3,1970,1,1,3,True,False,True,False
14230,14231,9,625,2,3,3,3,1216.14,1082.36,35052.0,0,33.0,23,1,1,7.0,1974,11,27,2,1970,1,1,3,True,False,False,False
14231,14232,87,1795,0,3,1,2,1179.0,707.4,35667.0,1,40.0,95,5,0,7.0,1977,9,21,2,1970,1,1,3,False,False,False,False
14232,14233,46,3069,4,3,2,2,1289.85,74.51,39427.0,0,59.0,148,2,0,12.0,1988,8,12,4,1970,1,1,3,False,False,False,False
14233,14234,75,2528,0,4,3,1,1873.97,863.95,38859.0,1,81.0,150,2,0,15.0,1978,9,23,5,1970,1,1,3,False,False,False,False
14234,14235,70,1988,5,3,1,2,495.72,297.43,36367.0,1,27.0,134,7,2,8.0,1957,4,15,0,1970,1,1,3,False,False,True,False
14235,14236,0,1519,4,3,3,2,71.49,53.62,38258.0,1,35.0,18,9,1,1.0,2001,11,30,4,1970,1,1,3,True,False,True,False
14236,14237,71,1049,4,3,1,1,1842.92,1105.75,34996.0,1,35.0,155,7,2,2.0,1996,3,2,5,1970,1,1,3,False,False,True,False
14237,14238,52,1331,4,2,3,1,1777.8,820.78,40670.0,1,12.0,180,9,1,17.0,1987,3,24,1,1970,1,1,3,False,False,False,False
14238,14239,34,1985,2,2,1,1,774.53,464.72,39526.0,0,1.0,45,6,2,16.0,1978,12,2,5,1970,1,1,3,True,False,False,False
14239,14240,69,1963,0,2,3,2,792.9,594.68,34996.0,1,81.0,30,0,2,4.0,1998,3,18,2,1970,1,1,3,True,False,False,False
14240,14241,30,1879,3,3,3,2,1227.34,770.89,34556.0,1,4.0,2,5,1,5.0,1967,4,25,1,1970,1,1,3,False,False,False,False
14241,14242,16,1732,2,3,1,3,1661.92,1479.11,41345.0,1,95.0,57,0,2,10.0,1978,7,7,4,1970,1,1,3,True,False,False,False
14242,14243,32,2494,0,3,1,2,1179.0,707.4,35667.0,0,98.0,153,5,1,16.0,1974,8,8,3,1970,1,1,3,False,False,True,False
14243,14244,71,553,4,3,1,1,1842.92,1105.75,37873.0,0,62.0,153,0,0,7.0,1979,5,12,5,1970,1,1,3,True,False,False,False
14244,14245,64,3373,5,3,3,1,1469.44,596.55,41047.0,0,19.0,140,3,2,5.0,1991,1,25,4,1970,1,1,3,False,False,True,False
14245,14246,61,1735,3,3,2,2,71.16,56.93,42172.0,1,7.0,110,3,2,8.0,1966,9,7,2,1970,1,1,3,False,False,True,False
14246,14247,6,2455,3,3,1,2,227.88,136.73,37659.0,0,64.0,106,5,2,21.0,1977,10,9,6,1970,1,1,3,False,False,True,False
14247,14248,1,2318,0,3,3,2,1403.5,954.82,41245.0,0,30.0,26,5,2,6.0,1988,3,1,1,1970,1,1,3,True,False,True,False
14248,14249,81,1921,2,3,3,3,586.45,521.94,33429.0,0,70.0,8,6,2,17.0,1982,12,3,4,1970,1,1,3,False,False,False,False
14249,14250,34,12,2,2,1,1,774.53,464.72,37698.0,1,58.0,107,5,2,8.0,1994,7,21,3,1970,1,1,3,False,False,True,False
14250,14251,46,297,3,3,2,2,1793.43,248.82,36361.0,0,33.0,64,5,1,16.0,1959,4,27,0,1970,1,1,3,False,False,False,False
14251,14252,11,223,0,3,1,2,1274.93,764.96,39298.0,1,13.0,187,6,0,14.0,1983,11,26,5,1970,1,1,3,True,False,True,False
14252,14253,31,1908,6,3,3,2,752.64,205.36,38206.0,0,2.0,88,2,1,6.0,1963,12,10,1,1970,1,1,3,True,False,False,False
14253,14254,91,3206,4,3,3,2,100.35,75.26,36367.0,0,32.0,72,2,2,1.0,1995,3,23,3,1970,1,1,3,False,False,False,False
14254,14255,14,1494,5,3,3,3,1386.84,1234.29,37838.0,1,46.0,78,6,2,7.0,1986,11,3,0,1970,1,1,3,True,False,True,False
14255,14256,81,2095,2,3,3,3,586.45,521.94,33429.0,0,69.0,1,5,0,8.0,1989,11,13,0,1970,1,1,3,False,False,True,False
14256,14257,29,1762,2,2,3,2,543.39,407.54,33552.0,0,49.0,137,3,2,18.0,1978,4,30,6,1970,1,1,3,True,False,False,False
14257,14258,19,540,3,2,1,1,12.01,7.21,39880.0,0,80.0,39,5,2,1.0,2001,4,28,5,1970,1,1,3,False,False,True,False
14258,14259,73,1954,4,3,3,2,1945.43,333.18,37499.0,1,88.0,187,5,0,5.0,1967,11,29,2,1970,1,1,3,False,False,False,False
14259,14260,4,3184,0,3,1,2,1129.13,677.48,41701.0,0,2.0,41,5,0,7.0,1976,11,8,0,1970,1,1,3,True,False,False,False
14260,14261,36,1581,4,3,2,2,945.04,507.58,35052.0,0,26.0,133,0,2,13.0,1974,4,13,5,1970,1,1,3,False,False,False,False
14261,14262,13,1335,4,3,3,2,1163.89,589.27,39880.0,0,57.0,106,1,2,3.0,1997,8,14,3,1970,1,1,3,True,False,True,False
14262,14263,63,2794,4,3,3,2,1483.2,99.59,40410.0,0,41.0,154,3,2,18.0,1975,11,6,3,1970,1,1,3,True,False,True,False
14263,14264,44,1143,6,3,3,2,1769.64,108.76,38991.0,1,64.0,114,3,2,6.0,1955,3,6,6,1970,1,1,3,True,False,False,False
14264,14265,35,2464,5,3,2,2,1057.51,154.4,34527.0,1,78.0,164,8,2,6.0,1983,4,6,2,1970,1,1,3,False,False,False,False
14265,14266,100,734,2,2,3,2,1036.59,206.35,33364.0,1,34.0,128,8,0,11.0,1980,7,6,6,1970,1,1,3,False,False,True,False
14266,14267,14,2087,5,3,3,3,1386.84,1234.29,35378.0,1,76.0,19,4,2,15.0,1969,6,8,6,1970,1,1,3,True,False,True,False
14267,14268,88,2662,2,3,3,2,1198.46,381.1,41434.0,0,53.0,9,7,2,16.0,1977,12,21,2,1970,1,1,3,True,False,True,False
14268,14269,0,3193,3,2,1,1,12.01,7.21,39880.0,0,6.0,191,7,1,7.0,1978,7,4,1,1970,1,1,3,False,False,True,False
14269,14270,74,2103,6,3,3,2,1228.07,400.91,36668.0,1,94.0,38,2,0,18.0,1975,9,22,0,1970,1,1,3,False,False,False,False
14270,14271,5,2977,5,0,2,2,574.64,459.71,40784.0,0,28.0,43,6,0,18.0,1977,10,16,6,1970,1,1,3,False,False,False,False
14271,14272,66,2531,4,3,3,2,1163.89,589.27,41345.0,1,48.0,181,7,1,8.0,1981,8,20,3,1970,1,1,3,True,False,False,False
14272,14273,0,3252,5,3,3,2,499.53,388.72,39031.0,0,59.0,75,6,1,14.0,1987,6,15,0,1970,1,1,3,True,False,False,False
14273,14274,97,3063,4,3,3,1,202.62,151.96,42458.0,1,74.0,187,2,0,2.0,1999,11,4,3,1970,1,1,3,False,False,True,False
14274,14275,2,2750,0,2,2,3,590.26,525.33,40487.0,0,42.0,106,7,1,20.0,1980,10,18,5,1970,1,1,3,False,False,True,False
14275,14276,15,2503,2,3,2,2,958.74,748.9,41345.0,1,80.0,34,3,0,10.0,1967,7,16,6,1970,1,1,3,True,False,True,False
14276,14277,0,3018,5,3,1,2,495.72,297.43,37499.0,0,16.0,133,6,1,15.0,1971,8,24,1,1970,1,1,3,True,False,False,False
14277,14278,2,1346,4,3,3,2,71.49,53.62,41245.0,1,9.0,18,9,2,19.0,1970,6,19,4,1970,1,1,3,False,False,True,False
14278,14279,15,3384,2,3,2,2,958.74,748.9,38693.0,1,11.0,106,6,2,6.0,1996,3,5,1,1970,1,1,3,False,False,False,False
14279,14280,83,3205,4,4,3,1,2083.94,675.03,41533.0,1,35.0,1,6,2,20.0,1959,4,20,0,1970,1,1,3,False,False,True,False
14280,14281,70,1952,5,3,1,2,495.72,297.43,42105.0,0,35.0,117,3,2,9.0,1974,1,29,1,1970,1,1,3,True,False,False,False
14281,14282,39,1355,0,3,3,1,1812.75,582.48,40336.0,1,37.0,186,7,2,1.0,2001,4,4,2,1970,1,1,3,False,False,True,False
14282,14283,33,1933,0,3,3,3,1311.44,1167.18,33888.0,1,72.0,26,5,0,18.0,1980,9,10,2,1970,1,1,3,False,False,True,False
14283,14284,79,3411,2,3,3,2,1555.58,818.01,37873.0,0,68.0,119,6,2,20.0,1980,1,4,4,1970,1,1,3,True,False,True,False
14284,14285,42,1518,3,2,3,3,1810.0,1610.9,39526.0,1,66.0,145,7,0,18.0,1971,1,2,5,1970,1,1,3,False,False,True,False
14285,14286,0,188,4,3,3,2,71.49,53.62,38258.0,0,54.0,143,7,1,13.0,1975,6,22,6,1970,1,1,3,True,False,False,False
14286,14287,9,1600,2,3,3,3,1216.14,1082.36,33455.0,0,20.0,151,2,1,2.0,1985,5,21,1,1970,1,1,3,False,False,True,False
14287,14288,21,963,6,4,3,2,1466.68,363.25,34586.0,0,56.0,34,6,1,16.0,1968,7,28,6,1970,1,1,3,True,False,True,False
14288,14289,9,2013,3,2,3,2,742.54,667.4,33549.0,0,99.0,135,3,0,19.0,1995,8,10,3,1970,1,1,3,True,False,True,False
14289,14290,89,138,6,4,3,1,1362.99,57.74,41434.0,1,5.0,133,2,0,13.0,1985,4,28,6,1970,1,1,3,True,False,True,False
14290,14291,33,2677,0,3,3,3,1311.44,1167.18,33888.0,1,34.0,106,2,2,10.0,1954,10,8,4,1970,1,1,3,False,False,False,False
14291,14292,6,870,3,3,1,2,227.88,136.73,37659.0,1,63.0,118,3,2,6.0,1964,1,29,2,1970,1,1,3,False,False,True,False
14292,14293,54,1505,6,3,3,2,1292.84,13.44,42226.0,1,90.0,134,2,2,3.0,1993,10,21,3,1970,1,1,3,False,False,True,False
14293,14294,28,2075,2,3,3,3,1216.14,1082.36,33455.0,0,95.0,70,5,2,8.0,1973,4,23,0,1970,1,1,3,False,False,False,False
14294,14295,4,1909,0,3,1,2,1129.13,677.48,40649.0,0,32.0,137,0,0,13.0,1984,12,11,1,1970,1,1,3,True,False,True,False
14295,14296,78,930,0,3,3,1,1765.3,709.48,38206.0,0,86.0,71,8,2,8.0,1971,11,10,2,1970,1,1,3,True,False,False,True
14296,14297,92,548,6,4,3,1,1890.39,260.14,34143.0,2,84.0,106,4,1,10.683238709017441,1977,8,31,2,1970,1,1,3,True,False,True,False
14297,14298,45,829,5,2,2,2,980.37,234.43,42560.0,1,84.0,70,2,1,2.0,2001,1,22,0,1970,1,1,3,True,False,False,False
14298,14299,2,2763,4,3,3,2,71.49,53.62,41167.0,0,30.0,14,2,2,10.0,1979,3,4,6,1970,1,1,3,True,False,True,False
14299,14300,84,1256,0,2,3,2,792.9,594.68,33879.0,1,8.0,74,3,1,9.0,1986,5,11,6,1970,1,1,3,False,False,True,False
14300,14301,77,2686,2,2,3,1,1240.31,795.1,40553.0,1,63.0,27,2,0,4.0,1996,5,21,1,1970,1,1,3,False,False,False,False
14301,14302,11,186,0,3,1,2,1274.93,764.96,39298.0,0,46.0,160,2,2,3.0,1974,5,6,0,1970,1,1,3,False,False,True,False
14302,14303,81,1438,2,3,3,3,586.45,521.94,38206.0,0,27.0,154,3,2,14.0,1975,11,1,5,1970,1,1,3,True,False,False,False
14303,14304,86,3093,2,2,1,1,774.53,464.72,40336.0,1,31.0,101,7,1,6.0,1992,4,1,2,1970,1,1,3,True,False,False,False
14304,14305,0,1596,1,1,0,0,753.01,556.0469512209312,38199.77654900773,1,2.0,49,2,1,8.0,1969,7,1,1,1970,1,1,3,True,False,True,False
14305,14306,8,1132,4,2,3,3,1703.52,1516.13,38693.0,0,99.0,14,2,0,9.0,1985,8,1,3,1970,1,1,3,True,False,False,False
